,treatment,induction,fate,day,replicate
672T_MSCB-060,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-061,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-062,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-063,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-064,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-065,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-066,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-067,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-068,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-069,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-070,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-071,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-072,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-073,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-074,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-075,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-076,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-077,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-078,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-079,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-080,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-081,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-082,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-083,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-084,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-085,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-086,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-087,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-088,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-089,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-090,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-091,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-092,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-093,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-094,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-095,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-096,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-097,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-098,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-099,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-100,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-101,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-102,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-103,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-104,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-105,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-106,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-107,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-108,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-109,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-110,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-111,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-112,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-113,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-114,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-115,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-116,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-117,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-118,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-119,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-120,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-121,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-122,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-123,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-124,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-125,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-126,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-127,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-128,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-129,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-130,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-131,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-132,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-133,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-134,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-135,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-136,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-137,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-138,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-139,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-140,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-141,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-142,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-143,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-144,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-145,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-146,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-147,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-148,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-149,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-150,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-151,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-152,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-153,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-154,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-155,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-156,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-157,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-158,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-159,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-160,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-161,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-162,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-163,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-164,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-165,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-166,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-167,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-168,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-169,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-170,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-171,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-172,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-173,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-174,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-175,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-176,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-177,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-178,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-179,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-180,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-181,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-182,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-183,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-184,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-185,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-186,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-187,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-188,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-189,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-190,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-191,n/a,C/EBPα,n/a,0.25,0
672T_MSCB-192,n/a,C/EBPα,n/a,0.25,0
673T_MSCB-001,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-002,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-003,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-004,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-005,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-006,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-007,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-008,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-009,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-010,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-011,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-012,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-013,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-014,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-015,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-016,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-017,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-018,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-019,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-020,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-021,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-022,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-023,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-024,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-025,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-026,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-027,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-028,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-029,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-030,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-031,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-032,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-033,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-034,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-035,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-036,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-037,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-038,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-039,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-040,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-041,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-042,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-043,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-044,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-045,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-046,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-047,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-048,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-049,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-050,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-051,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-052,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-053,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-054,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-055,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-056,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-057,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-058,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-059,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-060,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-061,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-062,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-063,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-064,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-065,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-066,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-067,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-068,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-069,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-070,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-071,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-072,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-073,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-074,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-075,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-076,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-077,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-078,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-079,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-080,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-081,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-082,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-083,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-084,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-085,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-086,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-087,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-088,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-089,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-090,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-091,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-092,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-093,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-094,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-095,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-096,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-097,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-098,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-099,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-100,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-101,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-102,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-103,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-104,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-105,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-106,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-107,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-108,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-109,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-110,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-111,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-112,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-113,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-114,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-115,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-116,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-117,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-118,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-119,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-120,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-121,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-122,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-123,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-124,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-125,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-126,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-127,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-128,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-129,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-130,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-131,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-132,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-133,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-134,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-135,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-136,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-137,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-138,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-139,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-140,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-141,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-142,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-143,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-144,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-145,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-146,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-147,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-148,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-149,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-150,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-151,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-152,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-153,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-154,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-155,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-156,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-157,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-158,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-159,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-160,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-161,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-162,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-163,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-164,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-165,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-166,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-167,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-168,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-169,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-170,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-171,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-172,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-173,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-174,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-175,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-176,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-177,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-178,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-179,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-180,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-181,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-182,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-183,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-184,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-185,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-186,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-187,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-188,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-189,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-190,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-191,n/a,C/EBPα,n/a,0.25,1
673T_MSCB-192,n/a,C/EBPα,n/a,0.25,1
674T_MSCB-001,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-002,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-003,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-004,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-005,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-006,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-007,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-008,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-009,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-010,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-011,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-012,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-013,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-014,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-015,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-016,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-017,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-018,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-019,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-020,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-021,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-022,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-023,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-024,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-025,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-026,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-027,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-028,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-029,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-030,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-031,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-032,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-033,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-034,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-035,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-036,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-037,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-038,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-039,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-040,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-041,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-042,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-043,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-044,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-045,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-046,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-047,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-048,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-049,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-050,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-051,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-052,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-053,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-054,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-055,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-056,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-057,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-058,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-059,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-060,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-061,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-062,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-063,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-064,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-065,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-066,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-067,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-068,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-069,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-070,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-071,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-072,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-073,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-074,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-075,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-076,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-077,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-078,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-079,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-080,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-081,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-082,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-083,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-084,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-085,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-086,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-087,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-088,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-089,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-090,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-091,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-092,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-093,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-094,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-095,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-096,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-097,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-098,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-099,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-100,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-101,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-102,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-103,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-104,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-105,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-106,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-107,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-108,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-109,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-110,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-111,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-112,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-113,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-114,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-115,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-116,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-117,reprogramming,OSKM,iPSCs,2.0,0
674T_MSCB-118,reprogramming,OSKM,iPSCs,2.0,0
